pl_name,hostname,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_bmassprov,pl_orbper,pl_eqt,pl_insol,pl_orbsmax,st_teff,st_rad,st_mass,st_met,st_age,sy_dist
"Kepler-304 e","Kepler-304",2016,"Transit",1.20000000,1.87000000,"M-R relationship",1.49914695300,1137.00,397.2540,0.0231700000,4817.00,0.730000,0.800000,0.0500,2.0900,434.68400000
"Kepler-305 b","Kepler-305",2013,"Transit",3.60000000,10.50000000,"Mass",5.48700000000,836.00,112.9140,0.0574600000,5080.00,0.800000,0.760000,0.0900,4.3700,868.47700000
"Kepler-305 c","Kepler-305",2013,"Transit",3.30000000,6.00000000,"Mass",8.29100000000,728.00,65.1000,0.0756800000,5080.00,0.800000,0.760000,0.0900,4.3700,868.47700000
"Kepler-305 d","Kepler-305",2014,"Transit",2.76000000,6.20000000,"Mass",16.74000000000,576.00,25.5230,0.1209100000,5090.00,0.792000,0.827000,0.0900,4.3700,868.47700000
"Kepler-305 e","Kepler-305",2020,"Transit",1.79381530,3.87000000,"M-R relationship",3.20538000000,1000.00,220.4000,0.0401700000,4974.00,0.827279,0.820000,0.0900,4.3700,868.47700000
"Kepler-306 b","Kepler-306",2014,"Transit",1.52000000,2.92000000,"M-R relationship",4.64618600000,830.00,127.2550,0.0500000000,4954.00,0.719000,0.750000,-0.1300,2.6300,775.67900000
"Kepler-306 c","Kepler-306",2014,"Transit",2.35000000,6.12000000,"M-R relationship",7.24019300000,716.00,70.4490,0.0670000000,4954.00,0.719000,0.750000,-0.1300,2.6300,775.67900000
"Kepler-306 d","Kepler-306",2014,"Transit",2.47000000,6.66000000,"M-R relationship",17.32664400000,535.00,21.9830,0.1200000000,4954.00,0.719000,0.750000,-0.1300,2.6300,775.67900000
"Kepler-306 e","Kepler-306",2014,"Transit",2.27000000,5.77000000,"M-R relationship",44.84097500000,390.00,6.1850,0.2270000000,4954.00,0.719000,0.750000,-0.1300,2.6300,775.67900000
"Kepler-307 b","Kepler-307",2013,"Transit",2.43000000,7.44000000,"Mass",10.42080000000,797.00,59.7000,0.0935900000,5367.00,0.814000,0.907000,0.1900,0.9500,575.58100000
"Kepler-307 c","Kepler-307",2013,"Transit",2.20000000,3.64000000,"Mass",13.07290000000,739.00,44.0000,0.1089600000,5367.00,0.814000,0.907000,0.1900,0.9500,575.58100000
"Kepler-308 b","Kepler-308",2014,"Transit",2.12000000,5.14000000,"M-R relationship",9.69492800000,833.00,108.6400,0.0900000000,5895.00,0.941000,0.920000,-0.0400,0.5000,1335.92000000
"Kepler-308 c","Kepler-308",2014,"Transit",2.16000000,5.31000000,"M-R relationship",15.38231000000,714.00,58.6790,0.1230000000,5895.00,0.941000,0.920000,-0.0400,0.5000,1335.92000000
"Kepler-309 b","Kepler-309",2014,"Transit",1.56000000,3.05000000,"M-R relationship",5.92365300000,531.00,99.4930,0.0590000000,4713.00,0.721000,0.816000,0.2700,3.0200,544.56800000
"Kepler-309 c","Kepler-309",2014,"Transit",2.51000000,6.85000000,"M-R relationship",105.35638300000,204.00,2.1420,0.4010000000,4713.00,0.721000,0.816000,0.2700,3.0200,544.56800000
"Kepler-31 b","Kepler-31",2011,"Transit",5.50000000,36.74180000,"Mass",20.86130000000,781.00,91.4740,0.1600000000,6340.00,1.220000,1.210000,-0.0760,0.2800,1664.64000000
"Kepler-31 c","Kepler-31",2011,"Transit",5.30000000,1493.70000000,"Mass",42.63180000000,615.00,35.2540,0.2600000000,6340.00,1.220000,1.210000,-0.0760,0.2800,1664.64000000
"Kepler-31 d","Kepler-31",2014,"Transit",3.90000000,2161.24400000,"Mass",87.64510000000,484.00,11.8000,0.4000000000,6340.00,1.220000,1.210000,-0.0760,0.2800,1664.64000000
"Kepler-310 b","Kepler-310",2014,"Transit",1.19000000,1.81000000,"M-R relationship",13.93069800000,665.00,45.9700,0.1110000000,5797.00,0.876000,0.854000,-0.1200,1.9000,602.26800000
"Kepler-310 c","Kepler-310",2014,"Transit",3.38000000,11.40000000,"M-R relationship",56.47542000000,417.00,7.1090,0.2810000000,5797.00,0.876000,0.854000,-0.1200,1.9000,602.26800000
"Kepler-310 d","Kepler-310",2014,"Transit",2.47000000,7.00000000,"Mass",92.87612500000,353.00,3.6640,0.3920000000,5797.00,0.876000,0.854000,-0.1200,1.9000,602.26800000
"Kepler-311 b","Kepler-311",2014,"Transit",1.70000000,3.53000000,"M-R relationship",9.17609200000,960.00,201.3620,0.0870000000,5905.00,1.188000,0.994000,-0.0300,1.9500,778.65400000
"Kepler-311 c","Kepler-311",2014,"Transit",1.43000000,2.63000000,"M-R relationship",19.73828600000,744.00,72.4560,0.1450000000,5905.00,1.188000,0.994000,-0.0300,1.9500,778.65400000
"Kepler-311 d","Kepler-311",2023,"Transit",2.05000000,4.86000000,"M-R relationship",232.04032600000,327.00,2.7100,0.7326000000,5903.00,1.156000,0.974000,-0.1000,1.9500,778.65400000
"Kepler-312 b","Kepler-312",2014,"Transit",1.29000000,2.21000000,"M-R relationship",1.77241900000,1685.00,4124.0220,0.0310000000,6115.00,1.467000,1.314000,0.1500,2.8800,797.72000000
"Kepler-312 c","Kepler-312",2014,"Transit",3.15000000,10.10000000,"M-R relationship",19.74741200000,754.00,165.8240,0.1530000000,6115.00,1.467000,1.314000,0.1500,2.8800,797.72000000
"Kepler-313 b","Kepler-313",2014,"Transit",2.53000000,6.94000000,"M-R relationship",14.97041800000,883.00,142.4000,0.1250000000,5727.00,1.536000,1.114000,0.2600,7.0800,1079.39524871
"Kepler-313 c","Kepler-313",2014,"Transit",2.57000000,7.13000000,"M-R relationship",32.27327300000,683.00,51.1000,0.2080000000,5727.00,1.536000,1.114000,0.2600,7.0800,1079.39524871
"Kepler-314 b","Kepler-314",2014,"Transit",0.83000000,0.49800000,"M-R relationship",2.46106900000,1195.00,488.6740,0.0350000000,5378.00,0.950000,0.990000,0.3220,0.9800,268.88100000
"Kepler-314 c","Kepler-314",2014,"Transit",2.90000000,8.75000000,"M-R relationship",5.96039200000,890.00,149.9770,0.0640000000,5378.00,0.950000,0.990000,0.3220,0.9800,268.88100000
"Kepler-315 b","Kepler-315",2014,"Transit",3.77000000,13.70000000,"M-R relationship",96.10114100000,409.00,6.6740,0.4020000000,5796.00,1.037000,0.831000,-0.2700,12.3000,1160.63000000
"Kepler-315 c","Kepler-315",2014,"Transit",4.15000000,16.10000000,"M-R relationship",265.46933500000,291.00,1.7220,0.7910000000,5796.00,1.037000,0.831000,-0.2700,12.3000,1160.63000000
"Kepler-316 b","Kepler-316",2014,"Transit",1.06000000,1.20000000,"M-R relationship",2.24050800000,837.00,164.7760,0.0270000000,4204.00,0.520000,0.587000,-0.2300,3.3100,384.93800000
"Kepler-316 c","Kepler-316",2014,"Transit",1.16000000,1.65000000,"M-R relationship",6.82776600000,577.00,37.3770,0.0580000000,4204.00,0.520000,0.587000,-0.2300,3.3100,384.93800000
"Kepler-317 b","Kepler-317",2014,"Transit",2.09000000,109.80000000,"Mass",5.52424200000,976.00,151.6520,0.0610000000,5497.00,0.941000,0.865000,0.1300,3.7200,940.58400000
"Kepler-317 c","Kepler-317",2014,"Transit",1.72000000,3.61000000,"M-R relationship",8.77501000000,837.00,81.7610,0.0830000000,5497.00,0.941000,0.865000,0.1300,3.7200,940.58400000
"Kepler-318 b","Kepler-318",2014,"Transit",4.71000000,19.90000000,"M-R relationship",4.66271500000,1039.00,333.1490,0.0560000000,5746.00,1.189000,1.073000,0.3320,0.9500,489.14100000
"Kepler-318 c","Kepler-318",2014,"Transit",3.68000000,13.10000000,"M-R relationship",11.81500700000,762.00,96.5130,0.1050000000,5746.00,1.189000,1.073000,0.3320,0.9500,489.14100000
"Kepler-319 b","Kepler-319",2014,"Transit",1.63000000,3.29000000,"M-R relationship",4.36270500000,1023.00,253.6650,0.0510000000,5526.00,0.903000,0.933000,0.0600,1.0700,503.43600000
"Kepler-319 c","Kepler-319",2014,"Transit",2.63000000,7.41000000,"M-R relationship",6.94135700000,876.00,136.3430,0.0690000000,5526.00,0.903000,0.933000,0.0600,1.0700,503.43600000
"Kepler-319 d","Kepler-319",2014,"Transit",2.29000000,5.86000000,"M-R relationship",31.78192500000,528.00,17.9620,0.1910000000,5526.00,0.903000,0.933000,0.0600,1.0700,503.43600000
"Kepler-32 b","Kepler-32",2011,"Transit",2.20000000,1303.00000000,"Mass",5.90124000000,514.00,22.0250,0.0500000000,3900.00,0.530000,0.580000,0.0000,5.6000,323.84700000
"Kepler-32 c","Kepler-32",2011,"Transit",2.00000000,158.90000000,"Mass",8.75220000000,451.00,10.6800,0.0900000000,3900.00,0.530000,0.580000,0.0000,5.6000,323.84700000
"Kepler-32 d","Kepler-32",2012,"Transit",2.70000000,39.90890000,"Mass",22.78020000000,328.00,3.6310,0.1300000000,3900.00,0.530000,0.580000,0.0000,5.6000,323.84700000
"Kepler-32 e","Kepler-32",2012,"Transit",1.50000000,4.08181000,"Mass",2.89600000000,652.00,56.6490,0.0330000000,3900.00,0.530000,0.580000,0.0000,5.6000,323.84700000
"Kepler-32 f","Kepler-32",2012,"Transit",0.82000000,1862.11000000,"Mass",0.74296000000,1026.00,349.6450,0.0130000000,3900.00,0.530000,0.580000,0.0000,5.6000,323.84700000
"Kepler-320 b","Kepler-320",2014,"Transit",1.14000000,1.55000000,"M-R relationship",8.37155400000,1292.00,280.5590,0.0850000000,6435.00,1.108000,1.072000,-0.1228,2.1400,826.61300000
"Kepler-320 c","Kepler-320",2014,"Transit",1.37000000,2.45000000,"M-R relationship",17.93493700000,1002.00,101.6190,0.1420000000,6435.00,1.108000,1.072000,-0.1228,2.1400,826.61300000
"Kepler-321 b","Kepler-321",2014,"Transit",1.77000000,3.78000000,"M-R relationship",4.91537900000,1042.00,296.1550,0.0570000000,5740.00,1.194000,1.024000,0.1210,2.0900,384.54200000
"Kepler-321 c","Kepler-321",2014,"Transit",2.32000000,5.99000000,"M-R relationship",13.09392100000,752.00,80.1030,0.1100000000,5740.00,1.194000,1.024000,0.1210,2.0900,384.54200000
"Kepler-322 b","Kepler-322",2014,"Transit",1.01000000,1.01000000,"M-R relationship",1.65388800000,1373.00,735.1790,0.0270000000,5388.00,0.890000,0.908000,0.1200,1.1000,400.48000000
"Kepler-322 c","Kepler-322",2014,"Transit",1.67000000,3.43000000,"M-R relationship",4.33723400000,996.00,203.4060,0.0510000000,5388.00,0.890000,0.908000,0.1200,1.1000,400.48000000
"Kepler-323 b","Kepler-323",2014,"Transit",1.38100000,3.90000000,"Mass",1.67832800000,1838.00,1900.0000,0.0277800000,6004.00,1.120000,1.015000,-0.1400,5.4000,454.88300000
"Kepler-323 c","Kepler-323",2014,"Transit",1.57000000,6.80000000,"Mass",3.55382290000,1431.00,700.0000,0.0458000000,6004.00,1.120000,1.015000,-0.1400,5.4000,454.88300000
"Kepler-324 b","Kepler-324",2014,"Transit",1.14000000,2414.40000000,"Mass",4.38531500000,935.00,194.3400,0.0500000000,5194.00,0.840000,0.901000,0.1800,3.3900,501.57400000
"Kepler-324 c","Kepler-324",2014,"Transit",3.15000000,6.20000000,"Mass",51.80561200000,410.00,7.2330,0.2600000000,5194.00,0.840000,0.901000,0.1800,3.3900,501.57400000
"Kepler-324 e","Kepler-324",2021,"Transit",2.03862444,235.01400000,"Mass",13.97939968000,635.00,38.9000,0.1097200000,5191.00,0.826000,0.844000,0.0800,3.3900,501.57400000
"Kepler-325 b","Kepler-325",2014,"Transit",2.91000000,8.80000000,"M-R relationship",4.54443900000,1017.00,210.5540,0.0530000000,5752.00,1.003000,0.914000,0.0200,0.9300,823.24200000
"Kepler-325 c","Kepler-325",2014,"Transit",2.54000000,6.99000000,"M-R relationship",12.76217200000,721.00,53.0440,0.1050000000,5752.00,1.003000,0.914000,0.0200,0.9300,823.24200000
"Kepler-325 d","Kepler-325",2014,"Transit",2.79000000,8.20000000,"M-R relationship",38.71518500000,498.00,12.0830,0.2200000000,5752.00,1.003000,0.914000,0.0200,0.9300,823.24200000
"Kepler-326 b","Kepler-326",2014,"Transit",1.52000000,44.60000000,"Mass",2.24832900000,1127.00,783.4490,0.0320000000,5105.00,0.801000,0.910000,0.2385,13.1800,487.67500000
"Kepler-326 c","Kepler-326",2014,"Transit",1.40000000,17.40000000,"Mass",4.58035800000,889.00,303.6200,0.0510000000,5105.00,0.801000,0.910000,0.2385,13.1800,487.67500000
"Kepler-326 d","Kepler-326",2014,"Transit",1.21000000,6.90000000,"Mass",6.76688800000,781.00,180.6440,0.0660000000,5105.00,0.801000,0.910000,0.2385,13.1800,487.67500000
"Kepler-327 b","Kepler-327",2014,"Transit",1.11000000,1.41000000,"M-R relationship",2.54957500000,682.00,73.0560,0.0290000000,3799.00,0.492000,0.591913,-0.2000,3.2800,241.98700000
"Kepler-327 c","Kepler-327",2014,"Transit",1.03000000,20.30000000,"Mass",5.21233300000,537.00,28.2720,0.0470000000,3799.00,0.492000,0.591913,-0.2000,3.2800,241.98700000
"Kepler-327 d","Kepler-327",2014,"Transit",1.73000000,3.64000000,"M-R relationship",13.96945700000,387.00,7.5900,0.0900000000,3799.00,0.492000,0.591913,-0.2000,3.2800,241.98700000
"Kepler-328 b","Kepler-328",2013,"Transit",2.30000000,28.50000000,"Mass",34.92100000000,602.00,57.0790,0.2199000000,6064.00,1.060000,1.150000,0.0800,2.5700,2213.19000000
"Kepler-328 c","Kepler-328",2013,"Transit",5.40000000,39.40000000,"Mass",71.31200000000,475.00,22.0250,0.3540000000,6064.00,1.060000,1.150000,0.0800,2.5700,2213.19000000
"Kepler-329 b","Kepler-329",2014,"Transit",1.40000000,2.54000000,"M-R relationship",7.41639700000,547.00,40.6890,0.0610000000,4257.00,0.523000,0.602000,-0.4400,3.4700,439.71900000
"Kepler-329 c","Kepler-329",2014,"Transit",1.93000000,4.38000000,"M-R relationship",18.68473700000,402.00,11.8690,0.1130000000,4257.00,0.523000,0.602000,-0.4400,3.4700,439.71900000
"Kepler-33 b","Kepler-33",2011,"Transit",1.74000000,3.68000000,"M-R relationship",5.66793000000,1336.00,744.0110,0.0677000000,5904.00,1.820000,1.291000,0.0250,4.2700,1209.16000000
"Kepler-33 c","Kepler-33",2011,"Transit",3.20000000,0.39000000,"Mass",13.17562000000,1009.00,241.7590,0.1189000000,5904.00,1.820000,1.291000,0.0250,4.2700,1209.16000000
"Kepler-33 d","Kepler-33",2011,"Transit",5.35000000,3.91000000,"Mass",21.77596000000,853.00,123.6910,0.1662000000,5904.00,1.820000,1.291000,0.0250,4.2700,1209.16000000
"Kepler-33 e","Kepler-33",2011,"Transit",4.02000000,5.57000000,"Mass",31.78440000000,752.00,74.7200,0.2138000000,5904.00,1.820000,1.291000,0.0250,4.2700,1209.16000000
"Kepler-33 f","Kepler-33",2011,"Transit",4.46000000,9.60000000,"Mass",41.02902000000,691.00,53.1830,0.2535000000,5904.00,1.820000,1.291000,0.0250,4.2700,1209.16000000
"Kepler-330 b","Kepler-330",2014,"Transit",1.35000000,2.39000000,"M-R relationship",8.25978000000,714.00,66.5780,0.0750000000,5117.00,0.722000,0.848000,0.1600,3.4700,717.52700000
"Kepler-330 c","Kepler-330",2014,"Transit",1.95000000,4.46000000,"M-R relationship",15.95538700000,573.00,27.6760,0.1160000000,5117.00,0.722000,0.848000,0.1600,3.4700,717.52700000
"Kepler-331 b","Kepler-331",2014,"Transit",1.82000000,3.97000000,"M-R relationship",8.45749600000,540.00,35.9840,0.0650000000,4347.00,0.492000,0.653000,0.1179,1.2000,580.11900000
"Kepler-331 c","Kepler-331",2014,"Transit",1.84000000,4.04000000,"M-R relationship",17.28111000000,425.00,13.8880,0.1050000000,4347.00,0.492000,0.653000,0.1179,1.2000,580.11900000
"Kepler-331 d","Kepler-331",2014,"Transit",1.64000000,3.33000000,"M-R relationship",32.13432800000,346.00,6.0650,0.1590000000,4347.00,0.492000,0.653000,0.1179,1.2000,580.11900000
"Kepler-332 b","Kepler-332",2014,"Transit",1.17000000,1.71000000,"M-R relationship",7.62632400000,703.00,53.7120,0.0700000000,4955.00,0.720000,0.743000,-0.1300,2.8200,344.19000000
"Kepler-332 c","Kepler-332",2014,"Transit",1.09000000,1.32000000,"M-R relationship",15.99562200000,550.00,19.9860,0.1140000000,4955.00,0.720000,0.743000,-0.1300,2.8200,344.19000000
"Kepler-332 d","Kepler-332",2014,"Transit",1.18000000,1.76000000,"M-R relationship",34.21154000000,427.00,7.2530,0.1890000000,4955.00,0.720000,0.743000,-0.1300,2.8200,344.19000000
"Kepler-333 b","Kepler-333",2014,"Transit",1.32000000,28.20000000,"Mass",12.55115800000,480.00,16.8190,0.0870000000,4259.00,0.534000,0.601000,0.0465,3.2400,324.41300000
"Kepler-333 c","Kepler-333",2014,"Transit",1.11000000,1.41000000,"M-R relationship",24.08821000000,386.00,7.0490,0.1350000000,4259.00,0.534000,0.601000,0.0465,3.2400,324.41300000
"Kepler-334 b","Kepler-334",2014,"Transit",1.12000000,1.46000000,"M-R relationship",5.47031900000,1090.00,300.9820,0.0610000000,5828.00,1.068000,1.022000,-0.0120,2.7500,426.59000000
"Kepler-334 c","Kepler-334",2014,"Transit",1.43000000,2.63000000,"M-R relationship",12.75800500000,822.00,97.2100,0.1070000000,5828.00,1.068000,1.022000,-0.0120,2.7500,426.59000000
"Kepler-334 d","Kepler-334",2014,"Transit",1.41000000,2.57000000,"M-R relationship",25.09849000000,656.00,39.4750,0.1680000000,5828.00,1.068000,1.022000,-0.0120,2.7500,426.59000000
"Kepler-335 b","Kepler-335",2014,"Transit",3.39000000,11.40000000,"M-R relationship",6.56233100000,1290.00,721.1240,0.0750000000,5877.00,1.854000,1.367000,0.2780,3.0900,1278.97000000
"Kepler-335 c","Kepler-335",2014,"Transit",3.07000000,9.64000000,"M-R relationship",67.84446900000,592.00,32.0350,0.3560000000,5877.00,1.854000,1.367000,0.2780,3.0900,1278.97000000
"Kepler-336 b","Kepler-336",2014,"Transit",1.02000000,1.04000000,"M-R relationship",2.02482300000,1625.00,1652.5000,0.0330000000,5867.00,1.304000,1.090000,0.3370,4.9000,768.86000000
"Kepler-336 c","Kepler-336",2014,"Transit",2.10000000,5.06000000,"M-R relationship",9.60000100000,967.00,206.9100,0.0920000000,5867.00,1.304000,1.090000,0.3370,4.9000,768.86000000
"Kepler-336 d","Kepler-336",2014,"Transit",2.37000000,6.21000000,"M-R relationship",20.67877200000,749.00,74.3600,0.1540000000,5867.00,1.304000,1.090000,0.3370,4.9000,768.86000000
"Kepler-337 b","Kepler-337",2014,"Transit",1.54000000,2.99000000,"M-R relationship",3.29278100000,1458.00,1589.0120,0.0450000000,5684.00,1.761000,1.081000,0.0700,7.9400,677.97500000
"Kepler-337 c","Kepler-337",2014,"Transit",2.05000000,4.86000000,"M-R relationship",9.69320100000,1017.00,376.2100,0.0930000000,5684.00,1.761000,1.081000,0.0700,7.9400,677.97500000
"Kepler-338 b","Kepler-338",2014,"Transit",2.44000000,30.60000000,"Mass",13.72697600000,1005.00,256.6060,0.1170000000,5923.00,1.735000,1.105000,-0.0290,6.4600,552.79800000
"Kepler-338 c","Kepler-338",2014,"Transit",2.34000000,6.08000000,"M-R relationship",24.31085600000,831.00,119.6480,0.1720000000,5923.00,1.735000,1.105000,-0.0290,6.4600,552.79800000
"Kepler-338 d","Kepler-338",2014,"Transit",3.00000000,9.27000000,"M-R relationship",44.43101400000,680.00,53.5560,0.2570000000,5923.00,1.735000,1.105000,-0.0290,6.4600,552.79800000
"Kepler-338 e","Kepler-338",2014,"Transit",1.56000000,8.50000000,"Mass",9.34100000000,1143.00,428.5240,0.0897900000,5999.00,1.735000,1.140000,-0.0290,6.4600,552.79800000
"Kepler-339 b","Kepler-339",2014,"Transit",1.42000000,2.60000000,"M-R relationship",4.97765600000,1023.00,159.9450,0.0550000000,5631.00,0.802000,0.870000,0.0330,0.9800,616.63700000
"Kepler-339 c","Kepler-339",2014,"Transit",1.15000000,7.30000000,"Mass",6.98805500000,914.00,101.8410,0.0690000000,5631.00,0.802000,0.870000,0.0330,0.9800,616.63700000
"Kepler-339 d","Kepler-339",2014,"Transit",1.17000000,14.70000000,"Mass",10.55834500000,796.00,58.6510,0.0910000000,5631.00,0.802000,0.870000,0.0330,0.9800,616.63700000
"Kepler-34 b","Kepler-34",2011,"Transit",8.56400000,69.92000000,"Mass",288.82200000000,294.42,1.2545,1.0896000000,5913.00,1.161800,1.047900,-0.0700,,1800.82000000
"Kepler-340 b","Kepler-340",2014,"Transit",2.53000000,6.94000000,"M-R relationship",14.84438700000,1092.00,274.3180,0.1340000000,6620.00,1.850000,1.650000,0.0600,1.2900,808.76200000
"Kepler-340 c","Kepler-340",2014,"Transit",3.37000000,11.30000000,"M-R relationship",22.82466900000,946.00,154.6530,0.1780000000,6620.00,1.850000,1.650000,0.0600,1.2900,808.76200000
"Kepler-341 b","Kepler-341",2014,"Transit",1.18000000,1.76000000,"M-R relationship",5.19552800000,1085.00,422.0970,0.0600000000,6012.00,1.024000,0.976000,0.0700,9.1200,1047.03000000
"Kepler-341 c","Kepler-341",2014,"Transit",1.70000000,3.53000000,"M-R relationship",8.01041000000,940.00,237.4300,0.0800000000,6012.00,1.024000,0.976000,0.0700,9.1200,1047.03000000
"Kepler-341 d","Kepler-341",2014,"Transit",1.85000000,4.08000000,"M-R relationship",27.66631300000,622.00,45.4230,0.1820000000,6012.00,1.024000,0.976000,0.0700,9.1200,1047.03000000
"Kepler-341 e","Kepler-341",2014,"Transit",1.99000000,4.62000000,"M-R relationship",42.47326900000,539.00,25.6670,0.2420000000,6012.00,1.024000,0.976000,0.0700,9.1200,1047.03000000
"Kepler-342 b","Kepler-342",2014,"Transit",2.25000000,5.69000000,"M-R relationship",15.17031800000,905.00,160.2610,0.1280000000,6175.00,1.472000,1.213000,-0.0006,2.8200,781.61100000
"Kepler-342 c","Kepler-342",2014,"Transit",1.96000000,4.50000000,"M-R relationship",26.23413800000,754.00,77.2900,0.1850000000,6175.00,1.472000,1.213000,-0.0006,2.8200,781.61100000
"Kepler-342 d","Kepler-342",2014,"Transit",2.49000000,6.76000000,"M-R relationship",39.45935700000,658.00,44.8280,0.2420000000,6175.00,1.472000,1.213000,-0.0006,2.8200,781.61100000
"Kepler-342 e","Kepler-342",2016,"Transit",0.88000000,0.61500000,"M-R relationship",1.64422461300,1897.00,3111.3220,0.0290900000,6366.00,1.340000,1.260000,0.1200,2.0400,781.61100000
"Kepler-343 b","Kepler-343",2014,"Transit",2.41000000,6.39000000,"M-R relationship",8.96855000000,1024.00,206.0720,0.0880000000,5807.00,1.433000,1.055000,0.1445,6.4600,927.19300000
